dis_id,sch_id,stud_nm,sex,ethnic,reading,math,sch_size,sch_ses,dis_size,dis_ses,locale,ethnic1
"30,027.00","5,020","77,655",2,1,63.00,58.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,656",2,1,58.00,80.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,657",2,1,23.00,25.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,658",1,1,26.00,13.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,659",2,1,69.00,79.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,660",2,1,43.00,46.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,661",2,1,20.00,19.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,662",2,1,57.00,53.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,663",2,1,28.00,34.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,664",1,1,38.00,36.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,665",2,1,72.00,57.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,666",2,1,82.00,79.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,667",1,1,85.00,75.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,668",1,1,69.00,80.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,669",2,1,66.00,65.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,670",1,1,23.00,10.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,671",2,1,63.00,75.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,672",1,1,46.00,34.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,674",1,1,50.00,22.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,675",1,1,44.00,59.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,676",2,1,62.00,70.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,677",1,1,38.00,48.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,678",2,1,70.00,61.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,679",1,1,78.00,56.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,680",1,1,62.00,45.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,681",2,1,47.00,12.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,682",2,1,55.00,34.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,683",2,1,75.00,53.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,684",2,1,57.00,57.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,685",2,1,27.00,15.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,686",2,1,70.00,71.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,687",1,1,70.00,77.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,688",2,1,59.00,51.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,689",1,1,25.00,48.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,690",1,1,34.00,62.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,691",2,3,66.00,44.00,0.97,-16.59,0.27,-9.19,6,1.00
"30,027.00","5,020","77,692",2,1,80.00,73.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,693",1,1,57.00,71.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,694",2,1,64.00,60.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,695",2,1,57.00,44.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,696",2,1,57.00,57.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,697",1,1,54.00,67.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,698",2,1,65.00,57.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,699",2,5,88.00,67.00,0.97,-16.59,0.27,-9.19,6,1.00
"30,027.00","5,020","77,700",1,1,27.00,9.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,701",2,1,70.00,48.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,702",2,1,17.00,32.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,703",2,1,78.00,64.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,704",1,1,60.00,51.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,705",2,1,69.00,96.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,706",2,1,62.00,64.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,707",1,1,76.00,68.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,708",1,1,47.00,54.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,709",2,1,56.00,50.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,710",2,1,74.00,61.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,711",1,1,50.00,69.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,712",2,1,58.00,73.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,713",2,1,66.00,64.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,714",2,1,73.00,89.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,715",1,1,64.00,60.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,716",2,1,42.00,73.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,717",2,#NULL!,55.00,44.00,0.97,-16.59,0.27,-9.19,6,#NULL!
"30,027.00","5,020","77,718",2,1,52.00,18.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,719",2,1,54.00,70.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,720",1,1,64.00,50.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,721",1,1,99.00,95.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,722",2,1,74.00,89.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,723",2,1,65.00,70.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,724",2,1,79.00,83.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,725",2,1,82.00,86.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,726",2,1,31.00,19.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,727",1,1,52.00,86.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,728",2,1,48.00,37.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,730",2,1,50.00,48.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,731",2,1,70.00,52.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,732",2,1,60.00,42.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,733",2,1,70.00,58.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,734",2,1,62.00,40.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,735",2,1,28.00,10.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,736",1,1,55.00,60.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,737",2,1,48.00,64.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,738",2,1,56.00,54.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,739",1,1,19.00,23.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,740",1,1,64.00,99.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,741",2,1,94.00,99.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,742",1,1,54.00,50.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,743",2,1,85.00,96.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,744",2,1,60.00,64.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,745",1,1,52.00,74.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,746",1,1,60.00,72.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,747",2,1,37.00,15.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,748",2,1,24.00,18.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,749",1,1,56.00,58.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,750",2,1,59.00,68.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,751",1,1,57.00,62.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,752",2,1,14.00,19.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,753",2,1,53.00,55.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,754",2,1,40.00,4.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,755",2,1,84.00,55.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,756",2,1,50.00,38.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,757",1,1,30.00,60.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,758",1,1,50.00,58.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,759",2,1,58.00,54.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,760",2,1,49.00,69.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,761",1,1,55.00,36.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,762",1,1,57.00,64.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,763",2,1,70.00,63.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,764",2,1,75.00,48.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,765",2,1,12.00,1.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,766",1,1,63.00,69.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,767",2,1,53.00,53.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,768",2,1,35.00,39.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,769",2,1,76.00,76.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,770",1,1,41.00,83.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,771",2,1,55.00,66.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,772",1,1,60.00,34.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,773",2,1,41.00,43.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,774",2,2,71.00,69.00,0.97,-16.59,0.27,-9.19,6,1.00
"30,027.00","5,020","77,775",1,1,52.00,60.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,776",1,1,41.00,40.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,777",2,1,56.00,55.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,778",2,1,60.00,60.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,779",1,1,67.00,86.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,780",1,1,40.00,48.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,781",2,1,70.00,65.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,782",2,1,55.00,36.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,783",2,1,61.00,65.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,784",1,1,54.00,60.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,785",1,1,25.00,25.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,786",2,1,68.00,60.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,787",1,1,31.00,48.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,788",2,1,69.00,74.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,789",2,1,66.00,34.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,790",1,1,45.00,63.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,791",1,1,53.00,54.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,792",1,1,48.00,51.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,793",1,1,20.00,29.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,794",2,1,69.00,71.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,795",1,1,52.00,58.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,796",2,1,55.00,55.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,797",2,1,70.00,78.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,798",1,1,59.00,21.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,799",2,1,50.00,54.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,800",2,1,36.00,31.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,801",2,1,58.00,39.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,802",2,1,56.00,59.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,803",2,1,66.00,64.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,804",1,1,16.00,31.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,805",1,1,22.00,6.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,806",2,1,32.00,30.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,807",2,1,50.00,43.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,808",1,1,34.00,37.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,809",2,1,35.00,30.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,810",2,1,28.00,30.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,811",2,1,34.00,26.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,812",2,1,69.00,61.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,027.00","5,020","77,813",2,1,58.00,77.00,0.97,-16.59,0.27,-9.19,6,0.00
"30,047.00","11,020","68,941",2,1,54.00,29.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,942",1,1,14.00,32.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,944",1,5,21.00,58.00,0.97,-35.89,0.47,-24.97,6,1.00
"30,047.00","11,020","68,945",1,1,44.00,33.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,948",1,1,1.00,14.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,949",1,1,13.00,18.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,950",1,1,9.00,25.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,951",2,1,16.00,20.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,952",1,1,15.00,1.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,954",1,#NULL!,53.00,56.00,0.97,-35.89,0.47,-24.97,6,#NULL!
"30,047.00","11,020","68,955",1,1,37.00,43.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,956",2,1,45.00,40.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,957",1,1,50.00,59.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,958",1,1,19.00,16.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,959",1,1,75.00,69.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,960",2,1,88.00,59.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,961",2,1,77.00,40.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,962",2,1,73.00,62.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,963",2,1,60.00,66.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,964",2,1,57.00,48.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,965",2,1,59.00,30.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,966",1,3,66.00,44.00,0.97,-35.89,0.47,-24.97,6,1.00
"30,047.00","11,020","68,967",1,1,67.00,89.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,968",2,1,53.00,52.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,969",1,1,44.00,64.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,970",1,1,56.00,51.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,971",1,1,44.00,38.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,972",2,1,52.00,81.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,973",1,1,61.00,65.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,974",2,1,57.00,47.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,975",2,1,64.00,64.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,976",2,1,49.00,60.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,977",2,1,54.00,68.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,978",1,1,49.00,54.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,979",1,1,34.00,25.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,980",#NULL!,1,34.00,44.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,981",1,1,58.00,64.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,982",1,1,57.00,54.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,983",2,#NULL!,64.00,48.00,0.97,-35.89,0.47,-24.97,6,#NULL!
"30,047.00","11,020","68,984",1,1,62.00,35.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,985",2,1,20.00,1.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,986",1,1,29.00,43.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,987",2,1,69.00,65.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,988",#NULL!,1,94.00,77.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,989",1,1,36.00,55.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,990",1,1,47.00,47.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,991",1,1,54.00,52.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,992",2,1,33.00,26.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,993",1,1,30.00,63.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,994",1,1,75.00,54.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,995",2,2,80.00,32.00,0.97,-35.89,0.47,-24.97,6,1.00
"30,047.00","11,020","68,996",2,1,99.00,76.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,997",2,1,60.00,54.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,998",1,1,77.00,71.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","68,999",2,1,37.00,31.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,000",2,1,38.00,46.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,001",2,1,55.00,60.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,002",1,1,35.00,40.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,003",1,1,35.00,36.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,004",1,1,52.00,52.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,005",1,1,34.00,41.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,006",1,1,67.00,74.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,007",1,1,54.00,62.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,008",1,1,22.00,45.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,009",2,1,30.00,30.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,010",1,1,62.00,35.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,011",1,1,83.00,99.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,012",2,1,80.00,68.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,013",2,1,70.00,95.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,014",1,1,34.00,37.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,015",1,1,52.00,38.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,016",1,1,58.00,62.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,017",1,1,46.00,48.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,018",1,1,55.00,47.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,019",2,3,62.00,62.00,0.97,-35.89,0.47,-24.97,6,1.00
"30,047.00","11,020","69,020",1,1,80.00,83.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,021",1,1,46.00,52.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,022",1,1,58.00,71.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,023",2,1,53.00,26.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,024",1,1,65.00,73.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,025",2,1,62.00,40.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,026",1,1,14.00,42.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,027",2,1,62.00,50.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,028",2,1,91.00,79.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,029",1,1,58.00,48.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,030",1,1,20.00,40.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,031",2,1,67.00,54.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,032",1,1,70.00,76.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,033",2,1,66.00,69.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,034",2,1,58.00,50.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,035",2,1,60.00,60.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,036",2,1,73.00,64.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,037",1,1,33.00,37.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,038",1,1,69.00,76.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,039",1,1,40.00,38.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,040",2,1,64.00,60.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,041",1,1,52.00,26.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,042",1,1,45.00,48.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,043",2,1,41.00,41.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,044",2,1,83.00,48.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,045",2,1,74.00,63.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,046",1,1,63.00,89.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,047",2,1,94.00,99.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,048",1,1,79.00,58.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,049",1,1,66.00,54.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,050",2,1,99.00,90.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,051",2,1,58.00,56.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,052",1,1,60.00,21.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,053",1,1,58.00,28.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,054",1,1,31.00,42.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,055",2,1,57.00,41.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,056",2,1,56.00,73.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,057",1,1,47.00,27.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,058",2,1,66.00,53.00,0.97,-35.89,0.47,-24.97,6,0.00
"30,047.00","11,020","69,059",2,1,77.00,53.00,0.97,-35.89,0.47,-24.97,6,0.00
